X,Y,OBJECTID,COMPANY,FACILITY,PERMIT_TYPE,VOC_TONS_YEAR,METHANE_75_VOC,LAT,LON,SHAPE
-104.067530228642,32.0343682855793,2008,COG Operating LLC,Cottonmouth 23 Fed Com 2H Battery,6,66.6,49.95,32.034363,-104.067521,
-104.31980929428,32.1718882976287,2009,Cimarex Energy Co of Colorado,Cimarex - New Mexico DD State Com 2 Facility,6,28.9,21.675,32.171883,-104.3198,
-104.01226121404,32.0007882823092,2010,COG Operating LLC,COG Operating - Sidewinder Fed Com 4H Battery,6,22.8,17.1,32.000783,-104.012252,
-104.097231296104,32.9877834443607,2011,Mack Energy Corporation,Mack Energy - Klondike State Com CTB,6,22.8,17.1,32.987778,-104.097222,
-103.55328413096,32.3542973628796,2012,Devon Energy Production Company LP,Devon - North Thistle 34 CTB 2,6,93.3,69.975,32.354292,-103.553275,
-103.837787196553,32.3622273514118,2013,XTO Energy Inc,XTO - James Ranch Unit DI 2 Tank Battery,3,94.45,70.8375,32.362222,-103.837778,
-103.904084192381,32.0496442953865,2014,WPX Energy Permian LLC (Denver),RKI - RDX 17-44H 17-45H 17-46H,3,92.9,69.675,32.049639,-103.904075,
-103.96389824303,32.6411163926814,2015,XTO Energy Inc,XTO Energy - Bubbles North Tank Battery,3,72.8,54.6,32.641111,-103.963889,
-103.89695318788,32.0022272876242,2016,XTO Energy Inc,XTO - Ross Draw 3220 Tank Battery,3,94.5,70.875,32.002222,-103.896944,
-103.546620112028,32.0716413148977,2017,EOG Resources Inc - Midland Division,EOG - Calm Breeze 2 Fed Com No 701H-704H,2,45.1,33.825,32.071636,-103.546611,
-103.976120219769,32.2286163225735,2018,OXY USA Inc ,OXY - Cedar Canyon 10 CTB,6,58.23,43.6725,32.228611,-103.976111,
-103.565437122289,32.1690973307426,2019,EOG Resources Inc - Midland Division,EOG - Hearns 34 State Com CTB,3,44.37,33.2775,32.169092,-103.565428,
-104.03945328335,32.9938944481087,2020,Mack Energy Corporation,Mack Energy - White Rock Federal Central Tank Battery,6,49.5,37.125,32.993889,-104.039444,
-103.923898194018,32.0022272864398,2021,XTO Energy Inc,XTO - Ross Draw 3031 West Tank Battery,3,94.45,70.8375,32.002222,-103.923889,
-103.918620198288,32.0922273019888,2022,XTO Energy Inc,XTO - PLU Brushy Draw 30-31 CTB,3,94.5,70.875,32.092222,-103.918611,
-103.503678141326,32.6972744233517,2023,Matador Production Company,Matador - Airstrip State Com Facility,6,41.5,31.125,32.697269,-103.503669,
-103.999614244447,32.5362003734138,2024,Matador Production Company,Matador - Heyco State Facility,6,41.8,31.35,32.536195,-103.999605,
-103.680411181914,32.6979784153218,2025,Matador Production Company,Matador - Eland State Facility,6,26.7,20.025,32.697973,-103.680402,
-103.44790110237,32.2834773555234,2026,Matador Production Company,Matador - Try Try Again 1H Facility,6,25.3,18.975,32.283472,-103.447892,
-103.580878121063,32.0911223167236,2027,Cimarex Energy Co of Colorado,Cimarex - Red Hills Unit 16H,6,78.54,58.905,32.091117,-103.580869,
-103.572567128413,32.2420613428853,2028,EOG Resources Inc - Midland Division,EOG - Ares 4 Central Tank Battery,2,15.1,11.325,32.242056,-103.572558,
-103.927509202454,32.1272273075431,2029,XTO Energy Inc,XTO - Muy Wano 18 Tank Battery,3,48.2,36.15,32.127222,-103.9275,
-103.386471082735,32.1939413429355,2030,COG Operating LLC,COG Operating - Viking Helmet State Com CTB,6,21.97,16.4775,32.193936,-103.386462,
-104.1041702759,32.6555443886276,2031,Cimarex Energy Co of Colorado,"Cimarex - Parkway State 17 Com 4H, 6H 7H Facility",6,76.61,57.4575,32.655539,-104.104161,
-103.500165133193,32.5829724041501,2032,Cimarex Energy Co of Colorado,Cimarex - Lea 7 Federal Com 2H Facility,6,99.52,74.64,32.582967,-103.500156,
-104.188342311208,32.9030614259837,2033,Mack Energy Corporation,Mack Energy - Rudolph Federal Tank Battery,6,16,12,32.903056,-104.188333,
-103.998898216581,32.092505298482,2034,XTO Energy Inc,XTO - Shocker and Thriller Tank Batteries,2,27.5,20.625,32.0925,-103.998889,
-103.930287195473,32.0022272861589,2035,XTO Energy Inc,XTO - Ross Draw 25 South Tank Battery,3,94.45,70.8375,32.002222,-103.930278,
-103.936398197841,32.0183382886334,2036,XTO Energy Inc,XTO - Ross Draw 25 North Tank Battery,3,94.45,70.8375,32.018333,-103.936389,
-103.60695315491,32.5391723918508,2037,XTO Energy Inc,XTO - Severus West Production Battery,3,94.55,70.9125,32.539167,-103.606944,
-103.706284162459,32.2974053463298,2038,Cimarex Energy Co of Colorado,Cimarex - James 19 Federal 31H and 34H Facility,3,72.9,54.675,32.2974,-103.706275,
-103.482509106517,32.2219493434626,2039,EOG Resources Inc - Midland Division,EOG - Jolly Roger 16 State #301H,2,36.35,27.2625,32.221944,-103.4825,
-104.260537280488,32.1658862992643,2040,Murchison Oil and Gas LLC,Murchison Oil and Gas - Jawbone State No 1H-4H,2,58.5,43.875,32.165881,-104.260528,
-103.88902018609,32.002522288023,2041,WPX Energy Permian LLC (Denver),WPX - Clawhammer 2,1,243.2,182.4,32.002517,-103.889011,
-104.153509251643,32.0913942914417,2042,Chevron USA Inc,Chevron - Hayhurst NM Section 35 CTB - GCP4-7545,3,20.5,15.375,32.091389,-104.1535,
-107.74090235652,36.2059637455943,2043,WPX Energy Permian LLC,Enduring Resources - W Lybrook Staging Area,6,56.2,42.15,36.205958,-107.740892,
-107.74090235652,36.2059637455943,2044,Enduring Resources LLC,Enduring Resources - W Lybrook Staging Area,6,56.2,42.15,36.205958,-107.740892,
-103.68697214194,32.0350593024599,2045,Mewbourne Oil,Mewbourne - Red Hills West 21 W1DM Fed Com Battery,6,72.39,54.2925,32.035054,-103.686963,
-103.469176102798,32.2112583422272,2046,Centennial Resource Development Inc,Centennial - Pirate State No 101H,2,72.6,54.45,32.211253,-103.469167,
-103.882551184623,32.0026412883276,2047,WPX Energy Permian LLC (Denver),RKI - Clawhammer 1,1,243.2,182.4,32.002636,-103.882542,
-103.555437144682,32.5641333984312,2048,Cimarex Energy Co of Colorado,Cimarex - Perry 22 Federal 4H Facility,6,90.9,68.175,32.564128,-103.555428,
-103.756717208154,32.8329054344816,2049,COG Operating LLC,COG - Nelson Federal 13H Battery,6,39.5,29.625,32.8329,-103.756708,
-103.764731170323,32.2086163286183,2050,BOPCO LP,XTO - PLU Twin Wells East Tank Battery,3,94.45,70.8375,32.208611,-103.764722,
-103.764731170323,32.2086163286183,2051,XTO Energy Inc,XTO - PLU Twin Wells East Tank Battery,3,94.45,70.8375,32.208611,-103.764722,
-103.770842171702,32.2083383282985,2052,BOPCO LP,XTO - Poker Lake Unit Twin Wells West Tank Battery,3,94.5,70.875,32.208333,-103.770833,
-103.770842171702,32.2083383282985,2053,XTO Energy Inc,XTO - Poker Lake Unit Twin Wells West Tank Battery,3,94.5,70.875,32.208333,-103.770833,
-103.880648187899,32.063755298823,2054,XTO Energy Inc,XTO - Western Central Delivery Point,6,48.46,36.345,32.06375,-103.880639,
-104.179731269364,32.2819493224479,2055,"Caza Operating, LLC",Caza - Forehand Ranch 22 State Nos 8H-9H Production Facility,2,39.73,29.7975,32.281944,-104.179722,
-103.442231107316,32.3838943729196,2056,Centennial Resource Development Inc,Centennial - Tour Bus 23 State 503H and 504H,3,32,24,32.383889,-103.442222,
-107.589771318229,36.1438527457745,2057,Enduring Resources LLC,Enduring Resources - W. Escavada UT No.300/301,6,84,63,36.143847,-107.589761,
-107.589771318229,36.1438527457745,2058,WPX Energy Permian LLC,Enduring Resources - W. Escavada UT No.300/301,6,84,63,36.143847,-107.589761,
-107.589971317269,36.1327747441784,2059,WPX Energy Permian LLC,Enduring Resources - W. Escavada UT No302/303/304,6,83.3,62.475,36.132769,-107.589961,
-107.589971317269,36.1327747441784,2060,Enduring Resources LLC,Enduring Resources - W. Escavada UT No302/303/304,6,83.3,62.475,36.132769,-107.589961,
-104.236744283293,32.2979303225711,2061,Mewbourne Oil,Mewbourne - Slider 18 WOMD Fed Com 1H Battery,6,51.01,38.2575,32.297925,-104.236735,
-103.447740101424,32.2687963530215,2062,Mewbourne Oil,Mewbourne - Mad Dog 26 MD State Com 1H Battery,6,45.3,33.975,32.268791,-103.447731,
-104.133686257141,32.2535093197218,2063,Mewbourne Oil,Mewbourne - Motley 6 7 W2DE Fed Com 1H Battery,6,49.05,36.7875,32.253504,-104.133677,
-103.927231211149,32.2691723316312,2064,XTO Energy Inc,XTO - Remuda 600 Tank Battery,3,48.2,36.15,32.269167,-103.927222,
-103.490125111991,32.2822833534321,2065,COG Operating LLC,COG - Broadcaster 29 Fed 3H Battery,6,29.18,21.885,32.282278,-103.490116,
-104.142860260215,32.2694343219962,2066,Matador Production Company,Matador - Warren Facility,2,23,17.25,32.269429,-104.142851,
-104.155204266194,32.3203333300184,2067,Matador Production Company,Matador - Tom Walters Facility,6,29.9,22.425,32.320328,-104.155195,
-103.763695175492,32.2959023434993,2068,Devon Energy Production Company LP,Devon - Todd 22 CTB,6,34.42,25.815,32.295897,-103.763686,
-103.554959115217,32.0926553181293,2069,COG Operating LLC,COG - Columbus Federal Central Tank Battery ,5,20.78,15.585,32.09265,-103.55495,
-104.10450326937,32.5527143713827,2070,Matador Production Company,Matador - Stebbins 20 Fed Facility,2,99.1,74.325,32.552709,-104.104494,
-103.588203141809,32.3997273690358,2071,Marathon Oil Permian LLC,Marathon - Chili Parlor 17 Federal Com No2H 3H Tank Battery,6,87.7,65.775,32.399722,-103.588194,
-104.050953235397,32.2060053154008,2072,Marathon Oil Permian LLC,Marathon - Fiddle Fee 23 X 1H Tank Battery,6,60.1,45.075,32.206,-104.050944,
-104.106664242765,32.1200692983749,2073,COG Operating LLC,COG - Myox 20 Federal Central Tank Battery,6,17.2,12.9,32.120064,-104.106655,
-104.253510273603,32.079733285035,2074,COG Operating LLC,COG - Craig Federal Central Tank Battery,6,65,48.75,32.079728,-104.253501,
-103.336898069633,32.1661723403689,2075,OneEnergy Partners Operating LLC,OneEnergy - Parade BWY State Com - 1H,6,18.1,13.575,32.166167,-103.336889,
-103.443509108581,32.3994113755077,2076,Mewbourne Oil,Mewbourne - Cabra Nino 11 B3MD State Com 1H Battery,6,61.2,45.9,32.399406,-103.4435,
-104.054711233783,32.1660013084627,2077,Mewbourne Oil,Mewbourne - Hoss 2 11 Federal Com Battery,6,77.89,58.4175,32.165996,-104.054702,
-107.606157320855,36.1337337433505,2078,Enduring Resources LLC,Enduring Resources - W Escavada UT No305-306,6,83.3,62.475,36.133728,-107.606147,
-107.606157320855,36.1337337433505,2079,WPX Energy Permian LLC,Enduring Resources - W Escavada UT No305-306,6,83.3,62.475,36.133728,-107.606147,
-104.244322272402,32.0941152878725,2080,COG Operating LLC,COG - Roadrunner Fed Com 2H&12H Central Tank Battery,6,64.7,48.525,32.09411,-104.244313,
-103.541901145469,32.6251154093818,2081,Matador Production Company,Matador - Mallon 27 Fed Com No1H,6,35.1,26.325,32.62511,-103.541892,
-103.556869115653,32.09262531804,2082,COG Operating LLC,COG - Columbus Fee Central Tank Battery,6,20.78,15.585,32.09262,-103.55686,
-103.74655616531,32.1946633270536,2083,Devon Energy Production Company LP,Devon - Cotton Draw Unit 118 Battery ,6,34.5,25.875,32.194658,-103.746547,
-107.617168323022,36.1313777423571,2084,Enduring Resources LLC,"Enduring Resources - W. Escavada UT No307,308,309",6,76.7,57.525,36.131372,-107.617158,
-107.617168323022,36.1313777423571,2085,WPX Energy Permian LLC,"Enduring Resources - W. Escavada UT No307,308,309",6,76.7,57.525,36.131372,-107.617158,
-104.173309263476,32.2106443107131,2086,Marathon Oil Permian LLC,"Marathon - Black River 10 State Com 2H,5H and 6H",3,103.6,77.7,32.210639,-104.1733,
-103.952231209851,32.1560053113306,2087,OXY USA Inc ,OXY - Corral Fly 2-1 CTB,2,71.2,53.4,32.156,-103.952222,
-103.692528181678,32.6512244068776,2088,Cimarex Energy Co of Colorado,Cimarex - Maduro North Federal 4H Facility,6,34.03,25.5225,32.651219,-103.692519,
-103.400120086334,32.2014773436211,2089,COG Operating LLC,COG - Fascinator Fee Central Tank Battery,6,22.66,16.995,32.201472,-103.400111,
-103.546009146402,32.6249704091688,2090,Matador Production Company,Matador - Mallon 27 Fed Com No 2H Facility,6,32.7,24.525,32.624965,-103.546,
-103.601328127008,32.1118133193603,2091,Cimarex Energy Co of Colorado,Cimarex - Vaca Draw 20-17 Federal 5H 6H,2,77.5,58.125,32.111808,-103.601319,
-104.085042237229,32.1098712976078,2092,COG Operating LLC,COG - Myox 21 State Com P CTB,6,18.73,14.0475,32.109866,-104.085033,
-104.099510240503,32.109672296932,2093,COG Operating LLC,COG - Myox 21 State Com N CTB,6,18.74,14.055,32.109667,-104.099501,
-104.035537230757,32.1876443129818,2094,Marathon Oil Permian LLC,Marathon - Southern Comfort 1H-2H 10H-5H-6H-12H,3,83.8,62.85,32.187639,-104.035528,
-104.208398276877,32.2981163238797,2095,Marathon Oil Permian LLC,Marathon - Sterling 20 State 1H-2H,6,81.1,60.825,32.298111,-104.208389,
-104.549692374054,32.6123193608296,2096,EOG Resources Inc - Midland Division,EOG - Dee State CTB,2,26.11,19.5825,32.612314,-104.549683,
-103.960870245324,32.6873664005821,2097,Apache Corporation,Apache - Salt Fork Central Tank Battery,6,99.2,74.4,32.687361,-103.960861,
-104.155203287972,32.6628113874845,2098,Apache Corporation,Apache - Palmillo 14-15 State Battery No3,3,100.21,75.1575,32.662806,-104.155194,
-103.392531093172,32.3402883677096,2099,EOG Resources Inc - Midland Division,EOG - Trigg 5 CTB,2,13.89,10.4175,32.340283,-103.392522,
-103.37999208511,32.2567303539796,2100,EOG Resources Inc - Midland Division,EOG - Beowulf 33 CTB ,2,41,30.75,32.256725,-103.379983,
-103.550159147348,32.6248564089593,2101,Matador Production Company,Matador - Mallon 27 Fed Com No3H Facility,6,29.5,22.125,32.624851,-103.55015,
-103.374826080064,32.1940493434707,2102,COG Operating LLC,COG - Coonskin Fee 28C Central Tank Battery,6,18.7,14.025,32.194044,-103.374817,
-103.70285615459,32.1827943269766,2103,COG Operating LLC,COG - Azores Fed 29 M Central Tank Battery,6,19.3,14.475,32.182789,-103.702847,
-104.227087271802,32.14794929773,2104,Cimarex Energy Co of Colorado,Cimarex Energy - Da Vinci 7-18 Fed Com 29H Facility,6,84.3,63.225,32.147944,-104.227078,
-103.724181190972,32.6830274107824,2105,Centennial Resource Development Inc,Centennial - Crazy Wolf 1/2 B2MMFederal Com No 1H,2,20.58,15.435,32.683022,-103.724172,
-104.201415273161,32.2639223184358,2106,Marathon Oil Company,Marathon - Cypress 1H-2H-4H,6,56.3,42.225,32.263917,-104.201406,
-103.741809173367,32.342077352321,2107,COG Operating LLC,COG - Tankless Fed 35P Central Tank Battery,6,17.6,13.2,32.342072,-103.7418,
-103.718826158951,32.19432232823,2108,COG Operating LLC,COG - Windward East Central Tank Battery,6,26.3,19.725,32.194317,-103.718817,
-104.032656232094,32.2198803185661,2109,Matador Production Company,Matador - Zach McCormick Fed Com 226H Facility,6,87.55,65.6625,32.219875,-104.032647,
-103.380581077923,32.1374383335048,2110,COG Operating LLC,COG - White Falcon 16 State 1H Battery,6,13.4,10.05,32.137433,-103.380572,
-103.459976100559,32.2091973422836,2111,Centennial Resource Development Inc,Centennial - Juliet Federal Com No1H,2,24.2,18.15,32.209192,-103.459967,
-104.28088929368,32.3040353216073,2112,Resources Rock Services LLC,Resources Rock - Parr No1,6,19.6,14.7,32.30403,-104.28088,
-104.566976376005,32.5820803550093,2113,EOG Resources Inc - Midland Division,EOG - Vaca Key No1H,2,14.17,10.6275,32.582075,-104.566967,
-103.486120131621,32.6088944091885,2114,"Caza Operating, LLC",Caza - Eagleclaw Federal No 1H Production Facility,3,46.56,34.92,32.608889,-103.486111,
-107.658293340482,36.2256097533441,2115,"Logos Operating, LLC",Logos - Athena 2308 14L Well Pad,6,33.6,25.2,36.225604,-107.658283,
-103.509606101773,32.042467311524,2116,Devon Energy Production Company LP,Devon - Fighting Okra 18 CTB 4,1,232.8,174.6,32.042462,-103.509597,
-103.396481077208,32.0656163204695,2117,Marathon Oil Permian LLC,Marathon - Cave Lion 5 Federal 1H-5H,6,96.6,72.45,32.065611,-103.396472,
-104.069676237257,32.1671723079941,2118,Marathon Oil Permian LLC,Marathon - Kyle 34 Federal No 5H,6,36.07,27.0525,32.167167,-104.069667,
-104.078453239236,32.1669223075607,2119,Marathon Oil Permian LLC,Marathon - Kyle 34 Federal No3H,6,62.84,47.13,32.166917,-104.078444,
-103.506517104637,32.1013023217474,2120,EOG Resources Inc - Midland Division,EOG - Fox 30 Fed Com CTB,2,46.5,34.875,32.101297,-103.506508,
-103.516528103526,32.045202311689,2121,Devon Energy Production Company LP,Devon - Fighting OKRA 18 CTB 2,6,92.2,69.15,32.045197,-103.516519,
-103.94223121505,32.2769493322751,2122,XTO Energy Inc,XTO - Remuda 100 Tank Battery,3,93.71,70.2825,32.276944,-103.942222,
-103.465112119953,32.5012553918694,2123,Centennial Resource Development Inc,Centennial - Asadero State Com No 1H,6,25.3,18.975,32.50125,-103.465103,
-103.71929215902,32.1937113281052,2124,COG Operating LLC,COG - Windward West Central Tank Battery,6,16.23,12.1725,32.193706,-103.719283,
-103.489898119252,32.399672373461,2125,Marathon Oil Permian LLC,Marathon - Grama Ridge 8 State 2H-3H-5H,6,61.75,46.3125,32.399667,-103.489889,
-104.208706258636,32.0007162736479,2126,Cimarex Energy Co of Colorado,Cimarex - Medwick 32 Federal Com 1H Facility,6,63.61,47.7075,32.000711,-104.208697,
-103.532759119482,32.2452273452013,2127,Kaiser-Francis Oil Company,Kaiser-Francis - South Bell Lake Pad 2,2,31.7,23.775,32.245222,-103.53275,
-104.257084271723,32.0356802774304,2128,EOG Resources Inc - Midland Division,EOG - Plucky 14 Fed Com No 502H,2,16.1,12.075,32.035675,-104.257075,
-104.155731261321,32.240227316492,2129,Marathon Oil Permian LLC,Marathon - El Presidente St 5H-10H-6H,6,95.1,71.325,32.240222,-104.155722,
-104.123370255812,32.2698113229355,2130,Marathon Oil Permian LLC,Marathon - Hermes Fee 23-38-30 1H3H-5H,6,54.19,40.6425,32.269806,-104.123361,
-104.274703290895,32.2818943181639,2131,Marathon Oil Permian LLC,Marathon - Red Light State Com 14H-15H-18H 23 26 27 CTB ,6,97.7,73.275,32.281889,-104.274694,
-103.971397213863,32.1502823095072,2132,XTO Energy Inc,XTO - Corral Canyon East Tank Battery,3,94.45,70.8375,32.150277,-103.971388,
-103.52139810777,32.0967053203034,2133,EOG Resources Inc - Midland Division,EOG - Dogwood 23 Fed Com CTB,2,64,48,32.0967,-103.521389,
-103.561926120469,32.1525333280667,2134,EOG Resources Inc - Midland Division,EOG - Barlow 34 CTB,2,13.44,10.08,32.152528,-103.561917,
-104.26091531369,32.6893223870152,2135,EOG Resources Inc - Midland Division,EOG - Secretariat 3 Fed Com No501H,3,50.6,37.95,32.689317,-104.260906,
-103.464242101538,32.2091973420939,2136,Centennial Resource Development Inc,Centennial - Romeo Federal Com No1H,6,81.39,61.0425,32.209192,-103.464233,
-104.120620255187,32.269811323059,2137,Marathon Oil Permian LLC,Marathon - Hermes Fee 23 28 30 9H 10H,6,91.62,68.715,32.269806,-104.120611,
-104.202565276797,32.3180053274898,2138,Marathon Oil Permian LLC,Marathon - Cypress Fee 23 27 9 5H 6H 7H 8H,6,66.8,50.1,32.318,-104.202556,
-104.153295264819,32.3052803275688,2139,Matador Production Company,Matador - Coleman Facility,2,78.61,58.9575,32.305275,-104.153286,
-103.592426145432,32.4419773760238,2140,Marathon Oil Permian LLC,Marathon Oil - Abe State No 1H,6,59.1,44.325,32.441972,-103.592417,
-104.208120275974,32.284672321629,2141,Marathon Oil Permian LLC,Marathon Oil - Sterling State 23 27 20 4H-6H,6,86.3,64.725,32.284667,-104.208111,
-103.947470208605,32.1533803110968,2142,OXY USA Inc ,OXY - Corral Fly GB and AST Facility,6,22,16.5,32.153375,-103.947461,
-103.464873092808,32.0638863171654,2143,EOG Resources Inc - Midland Division,EOG - Topaz 11 Fed No. 701,2,46.46,34.845,32.063881,-103.464864,
-103.812787182206,32.2233383289772,2144,OXY USA WTP Limited Partnership,OXY - Mesa Verde CTB,6,82.3,61.725,32.223333,-103.812778,
-104.162800263854,32.255169318695,2145,Matador Production Company,Matador - Forehand Ranch 35 Fed No1H,6,55.23,41.4225,32.255164,-104.162791,
